Reference,Gene,Peptide,Measurement,Protein,25%,75%,mRNA,Error,tp8mer,tp7m8,tp7A1,orf8mer,orf7m8,orf7A1,fp8mer,fp7m8,fp7A1
NM_001018,RPS15,6,21,-0.249 ,-0.479 ,-0.065 ,-,-,0,0,0,0,0,0,0,0,0
NM_032430,BRSK1,-,-,-,-,-,0.511 ,0.268 ,0,0,0,0,0,0,0,0,0
NM_017703,FBXL12,-,-,-,-,-,-0.032 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_000951,PRRG2,-,-,-,-,-,-0.134 ,0.293 ,0,0,0,0,0,0,0,0,0
NM_014218,KIR2DL1,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0
NM_001017392,SFRS14,-,-,-,-,-,-0.255 ,0.209 ,0,1,0,0,0,0,0,0,0
NM_152359,CPT1C,-,-,-,-,-,-0.692 ,0.216 ,0,0,0,0,0,0,0,0,0
NM_139172,TMEM190,-,-,-,-,-,-0.174 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_002096,GTF2F1,-,-,-,-,-,-0.182 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_152677,ZSCAN4,-,-,-,-,-,0.359 ,0.537 ,0,0,0,0,0,0,0,0,0
NM_002782,PSG6,-,-,-,-,-,-0.183 ,0.209 ,0,0,0,0,2,0,0,0,0
NM_016154,RAB4B,-,-,-,-,-,-0.475 ,0.219 ,0,0,0,0,0,0,0,0,0
NM_153219,ZNF524,-,-,-,-,-,-0.039 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001037,SCN1B,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_006853,KLK11,-,-,-,-,-,-0.777 ,0.311 ,0,0,0,0,0,0,0,0,0
NM_032885,ATG4D,-,-,-,-,-,0.275 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_144617,HSPB6,-,-,-,-,-,0.305 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_199285,PRR19,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_145895,KLK12,-,-,-,-,-,-0.548 ,1.436 ,0,0,0,0,0,0,0,0,0
NM_020695,REXO1,-,-,-,-,-,0.145 ,0.253 ,0,0,0,0,1,0,0,0,0
NM_013362,ZNF225,-,-,-,-,-,-0.256 ,0.229 ,0,0,0,0,1,0,0,0,0
NM_018028,SAMD4B,-,-,-,-,-,-0.423 ,0.246 ,0,0,0,0,0,0,0,0,0
NM_014047,C19ORF53,1,3,0.109 ,0.108 ,0.172 ,0.188 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_003811,TNFSF9,-,-,-,-,-,0.125 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_032816,CCDC123,-,-,-,-,-,-0.102 ,0.206 ,0,0,0,1,0,0,0,0,0
NM_199444,COPE,-,-,-,-,-,-0.731 ,0.215 ,0,0,0,0,0,0,0,0,0
NM_004907,IER2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_006184,NUCB1,-,-,-,-,-,-0.207 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_175875,SIX5,-,-,-,-,-,-0.186 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_001024912,CEACAM1,-,-,-,-,-,0.210 ,0.221 ,0,0,0,0,1,0,0,0,0
NM_015302,KIAA0841,-,-,-,-,-,-0.335 ,0.211 ,0,0,1,0,0,0,0,0,0
NM_006949,STXBP2,-,-,-,-,-,-0.812 ,0.253 ,0,0,0,0,0,0,0,0,0
NM_022006,FXYD7,-,-,-,-,-,0.111 ,0.209 ,0,0,0,0,0,0,0,0,0
NM_020828,ZFP28,-,-,-,-,-,-0.160 ,0.321 ,1,0,0,4,3,1,0,0,0
NM_003072,SMARCA4,45,189,0.063 ,-0.020 ,0.142 ,0.037 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_014959,CARD8,-,-,-,-,-,0.060 ,0.291 ,0,2,0,0,0,0,0,0,0
NM_018316,KLHL26,-,-,-,-,-,-0.230 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_006666,RUVBL2,30,105,0.157 ,0.068 ,0.227 ,-0.048 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_017722,TRMT1,-,-,-,-,-,-0.041 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_199037,SCN1B,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_032370,ZNF414,-,-,-,-,-,0.150 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_001098622,NANOS3,-,-,-,-,-,-0.365 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_001080436,WTIP,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001101401,LOC646643,-,-,-,-,-,0.104 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_020659,TTYH1,-,-,-,-,-,-0.039 ,0.263 ,0,0,0,0,1,0,0,0,0
NM_133279,FCAR,-,-,-,-,-,0.506 ,1.428 ,0,0,0,0,0,0,0,0,0
NM_032551,KISS1R,-,-,-,-,-,-0.123 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_145232,ATPBD3,-,-,-,-,-,-0.359 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_199132,ZNF468,-,-,-,-,-,-0.032 ,0.208 ,0,3,0,1,2,0,0,0,0
NM_198457,ZNF600,-,-,-,-,-,0.120 ,0.205 ,0,0,0,0,3,0,0,0,0
NM_198471,KANK3,-,-,-,-,-,0.017 ,0.283 ,0,0,0,0,0,0,0,0,0
NM_030924,ACSBG2,-,-,-,-,-,0.052 ,0.228 ,0,0,0,0,0,0,0,0,0
NM_001100176,HOOK2,-,-,-,-,-,-0.426 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_014475,DHDH,-,-,-,-,-,-0.373 ,0.234 ,0,0,0,0,0,0,0,0,0
NM_145046,CALR3,-,-,-,-,-,0.222 ,0.232 ,0,0,0,0,0,0,0,0,0
NM_014417,BBC3,-,-,-,-,-,-0.293 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_024074,TMEM38A,-,-,-,-,-,-0.173 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_001405,EFNA2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_015711,GLTSCR1,-,-,-,-,-,0.459 ,0.208 ,0,0,0,0,1,0,0,0,0
NM_001035223,RGL3,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001030050,KLK3,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_015063,SLC8A2,-,-,-,-,-,0.161 ,0.295 ,0,0,0,0,0,0,0,0,0
NM_152362,TNFAIP8L1,-,-,-,-,-,-0.243 ,0.213 ,0,0,0,0,0,0,0,0,0
NM_175872,ZNF792,-,-,-,-,-,-0.081 ,0.214 ,0,1,0,0,4,0,0,0,0
NM_080662,PEX11G,-,-,-,-,-,-0.134 ,0.220 ,0,0,0,0,0,0,0,0,0
NM_004831,MED26,-,-,-,-,-,0.255 ,0.205 ,1,0,0,0,0,0,0,0,0
NM_005628,SLC1A5,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_004283,RAB3D,-,-,-,-,-,0.049 ,0.292 ,0,0,0,0,0,0,0,0,0
NM_030589,CYP2A7,-,-,-,-,-,0.282 ,0.237 ,0,0,0,0,0,0,0,0,0
NM_052948,SNX26,-,-,-,-,-,0.246 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_001031734,FDX1L,-,-,-,-,-,-0.115 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_016199,LSM7,1,2,0.246 ,0.238 ,0.255 ,0.144 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_052847,GNG7,-,-,-,-,-,-0.288 ,0.235 ,0,0,0,0,0,0,0,0,0
NM_181756,ZNF233,-,-,-,-,-,-1.959 ,0.646 ,0,0,0,0,0,1,0,0,0
NM_006702,PNPLA6,-,-,-,-,-,-0.683 ,0.214 ,0,0,0,0,0,0,0,0,0
NM_172140,IL29,-,-,-,-,-,0.188 ,0.217 ,0,0,0,0,0,0,0,0,0
NM_031417,MARK4,-,-,-,-,-,0.058 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_006397,RNASEH2A,-,-,-,-,-,-0.365 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_020714,ZNF490,-,-,-,-,-,-0.418 ,0.212 ,0,0,2,4,0,1,0,0,0
NM_014681,DHX34,-,-,-,-,-,0.180 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_000767,CYP2B6,-,-,-,-,-,0.022 ,0.211 ,0,0,0,0,0,0,0,0,0
NM_006866,LILRA2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_024710,ISOC2,-,-,-,-,-,-0.100 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_004230,EDG5,-,-,-,-,-,-0.104 ,0.204 ,0,0,1,0,0,0,0,0,0
NM_202001,ERCC1,-,-,-,-,-,-0.158 ,0.205 ,0,0,0,0,1,0,0,0,0
NM_001972,ELA2,-,-,-,-,-,-,-,0,0,0,0,0,1,0,0,0
NM_213633,PSG4,-,-,-,-,-,0.009 ,0.238 ,0,0,0,0,1,0,0,0,0
NM_014203,AP2A1,6,9,-0.021 ,-0.092 ,0.140 ,-0.741 ,0.216 ,0,0,0,0,0,0,0,0,0
NM_007165,SF3A2,9,39,-0.039 ,-0.195 ,0.041 ,0.047 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_058243,BRD4,9,14,0.177 ,0.145 ,0.239 ,0.084 ,0.205 ,0,0,0,0,0,1,0,0,0
NM_000991,RPL28,9,33,-0.310 ,-0.377 ,-0.135 ,-0.040 ,0.204 ,1,0,0,0,0,0,0,0,0
NM_001005376,PLAUR,-,-,-,-,-,0.284 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_012435,SHC2,-,-,-,-,-,-0.036 ,0.211 ,0,0,0,0,0,0,0,0,0
NM_021913,AXL,-,-,-,-,-,0.000 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_015868,KIR2DL3,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_024967,ZNF556,-,-,-,-,-,-0.231 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_005755,EBI3,-,-,-,-,-,0.309 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_003706,PLA2G4C,-,-,-,-,-,-0.113 ,0.347 ,0,1,0,0,0,0,0,0,0
NM_024656,GLT25D1,13,33,-0.872 ,-0.918 ,-0.741 ,-0.302 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_000453,SLC5A5,-,-,-,-,-,-0.151 ,0.215 ,0,0,0,0,0,0,0,0,0
NM_006858,TMED1,-,-,-,-,-,-0.147 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_014297,ETHE1,-,-,-,-,-,-0.095 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_138765,BAX,-,-,-,-,-,-0.070 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_138454,NXNL1,-,-,-,-,-,0.213 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_001080452,GPR108,-,-,-,-,-,-0.217 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_014419,DKKL1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001085488,LOC284417,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_002842,PTPRH,-,-,-,-,-,-0.070 ,0.241 ,0,0,0,0,0,0,0,0,0
NM_020410,ATP13A1,-,-,-,-,-,-0.299 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_001042595,TMEM91,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_014518,ZNF229,-,-,-,-,-,0.459 ,0.210 ,1,0,0,0,1,0,0,0,0
NM_015675,GADD45B,-,-,-,-,-,0.168 ,0.205 ,0,0,0,0,1,0,0,0,0
NM_001194,HCN2,-,-,-,-,-,-0.067 ,0.204 ,1,0,0,0,0,0,0,0,0
NM_001983,ERCC1,-,-,-,-,-,-,-,0,0,0,0,1,0,0,0,0
NM_022752,ZNF574,-,-,-,-,-,0.381 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_138334,JOSD2,-,-,-,-,-,-0.017 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_199054,MKNK2,-,-,-,-,-,0.337 ,0.206 ,0,1,0,0,0,0,0,0,0
NM_001080523,ARRDC5,-,-,-,-,-,-0.480 ,0.366 ,0,1,0,0,0,0,0,0,0
NM_012088,PGLS,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_021143,ZNF20,-,-,-,-,-,-0.872 ,0.234 ,0,0,0,6,0,2,0,0,0
NM_001085384,ZNF154,-,-,-,-,-,-0.057 ,0.316 ,0,1,0,0,8,0,0,0,0
NM_198089,ZNF155,-,-,-,-,-,-0.121 ,0.216 ,0,0,0,0,0,0,0,0,0
NM_021175,HAMP,-,-,-,-,-,0.014 ,0.212 ,0,0,0,0,0,0,0,0,0
NM_001005377,PLAUR,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_006844,ILVBL,-,-,-,-,-,-0.476 ,0.209 ,0,0,0,0,0,0,0,0,0
NM_001040701,FUT6,-,-,-,-,-,0.201 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_014371,AKAP8L,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_144566,ZNF700,-,-,-,-,-,-0.691 ,0.214 ,2,0,0,9,0,0,0,0,0
NM_013348,KCNJ14,10,24,0.136 ,0.014 ,0.200 ,0.784 ,0.217 ,0,0,0,0,0,0,0,0,0
NM_025061,LRRC8E,-,-,-,-,-,-0.072 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_000121,EPOR,-,-,-,-,-,-0.670 ,0.217 ,0,0,0,0,0,0,0,0,0
NM_000159,GCDH,-,-,-,-,-,-0.169 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_024050,DDA1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_013289,KIR3DL1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001032372,ZNF226,-,-,-,-,-,-0.084 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_020129,LGALS14,-,-,-,-,-,0.415 ,0.311 ,0,0,0,0,0,0,0,0,0
NM_025129,FUZ,-,-,-,-,-,-0.306 ,0.207 ,0,0,1,0,0,0,0,0,0
NM_139354,MATK,-,-,-,-,-,-0.044 ,0.312 ,0,0,0,0,0,0,0,0,0
NM_021232,PRODH2,-,-,-,-,-,0.060 ,0.229 ,0,0,0,0,0,0,0,0,0
NM_024318,LILRA6,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_144694,ZNF570,-,-,-,-,-,0.070 ,0.256 ,0,0,0,7,1,3,0,0,0
NM_032306,ALKBH7,-,-,-,-,-,-0.291 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_000528,MAN2B1,-,-,-,-,-,-0.132 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_032689,ZNF607,-,-,-,-,-,0.074 ,0.204 ,0,0,0,9,1,2,0,0,0
NM_006179,NTF4,-,-,-,-,-,-0.756 ,0.321 ,0,0,0,0,0,0,0,0,0
NM_002030,FPRL2,-,-,-,-,-,0.443 ,0.261 ,0,1,0,0,0,0,0,0,0
NM_005481,MED16,5,8,0.096 ,-0.032 ,0.164 ,-0.524 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_004343,CALR,2,2,-0.497 ,-0.514 ,-0.481 ,-0.196 ,0.205 ,0,0,1,0,0,0,0,0,0
NM_032281,ELAVL3,-,-,-,-,-,0.289 ,0.211 ,1,0,0,0,0,0,0,0,0
NM_003367,USF2,3,3,0.217 ,0.213 ,2.093 ,-,-,0,0,0,0,0,0,0,0,0
NM_025040,ZNF614,-,-,-,-,-,0.026 ,0.227 ,0,0,0,0,6,0,0,0,0
NM_144690,ZNF582,-,-,-,-,-,0.860 ,1.750 ,0,0,1,4,0,0,0,0,0
NM_133274,FCAR,-,-,-,-,-,0.415 ,0.227 ,0,0,0,0,0,0,0,0,0
NM_003598,TEAD2,-,-,-,-,-,-0.574 ,0.215 ,0,0,0,0,0,0,0,0,0
NM_015526,CLIP3,-,-,-,-,-,-0.216 ,0.304 ,0,0,0,0,0,0,0,0,0
NM_024833,ZNF671,-,-,-,-,-,-0.311 ,0.207 ,0,0,0,0,2,0,0,0,0
NM_001080411,ZNF433,-,-,-,-,-,-0.259 ,0.260 ,0,0,0,6,1,0,0,0,0
NM_021216,ZNF71,-,-,-,-,-,0.409 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_144732,HNRPUL1,7,11,-0.193 ,-0.371 ,-0.040 ,0.088 ,0.204 ,0,0,0,0,1,0,0,0,0
NM_004823,KCNK6,-,-,-,-,-,-0.607 ,1.473 ,0,0,0,0,0,0,0,0,0
NM_016264,ZNF44,-,-,-,-,-,-1.004 ,0.240 ,1,0,0,7,0,0,0,0,0
NM_004793,LONP1,-,-,-,-,-,-0.079 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_020904,PLEKHA4,-,-,-,-,-,-1.108 ,0.238 ,0,0,0,0,0,0,0,0,0
NM_019108,C19ORF61,-,-,-,-,-,-0.006 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_152289,ZNF561,-,-,-,-,-,-0.691 ,0.215 ,0,0,0,2,2,0,0,0,0
NM_212550,BLOC1S3,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_018025,GPATCH1,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_015073,SIPA1L3,-,-,-,-,-,0.505 ,0.210 ,0,0,0,0,0,0,0,0,0
NM_015363,ZIM2,-,-,-,-,-,0.325 ,0.211 ,0,0,0,1,1,0,0,0,0
NM_021915,ZNF69,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_198458,ZNF497,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_003407,ZFP36,-,-,-,-,-,0.213 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_003436,ZNF135,-,-,-,-,-,0.318 ,0.269 ,0,0,0,1,0,0,0,0,0
NM_020971,SPTBN4,-,-,-,-,-,0.613 ,0.776 ,0,0,0,0,0,0,0,0,0
NM_001029997,ZNF181,-,-,-,-,-,-0.557 ,0.211 ,1,1,0,3,5,0,0,0,0
NM_033520,C19ORF33,-,-,-,-,-,-0.228 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_016539,SIRT6,2,2,-0.054 ,-0.284 ,0.176 ,0.103 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001002231,KLK2,-,-,-,-,-,0.252 ,0.224 ,0,0,0,0,0,0,0,0,0
NM_001080821,ZNF799,-,-,-,-,-,-0.682 ,0.254 ,1,0,0,4,1,0,0,0,0
NM_001082,CYP4F2,-,-,-,-,-,-,-,0,1,0,0,0,0,0,0,0
NM_144976,ZNF564,-,-,-,-,-,-1.087 ,0.238 ,0,0,0,6,2,0,0,0,0
NM_016535,ZNF581,1,2,0.041 ,0.019 ,0.063 ,-0.031 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_006423,RABAC1,-,-,-,-,-,-0.496 ,0.209 ,0,0,0,0,0,0,0,0,0
NM_021185,C19ORF15,-,-,-,-,-,0.222 ,1.164 ,0,0,0,0,0,0,0,0,0
NM_005178,BCL3,-,-,-,-,-,-0.354 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_006863,LILRA1,-,-,-,-,-,-,-,0,0,1,0,0,0,0,0,0
NM_024509,LRFN3,-,-,-,-,-,-0.196 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_003425,ZNF45,-,-,-,-,-,0.101 ,0.249 ,0,0,0,0,0,0,0,0,0
NM_000201,ICAM1,-,-,-,-,-,0.116 ,0.207 ,0,0,0,0,1,0,0,0,0
NM_016536,ZNF571,-,-,-,-,-,-0.707 ,0.237 ,1,1,0,7,0,0,0,0,0
NM_005883,APC2,-,-,-,-,-,0.263 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_024527,ABHD8,-,-,-,-,-,-0.887 ,0.222 ,0,0,0,0,0,0,0,0,0
NM_004943,DMWD,-,-,-,-,-,-0.017 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_014727,MLL4,-,-,-,-,-,-0.004 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_015318,ARHGEF18,1,2,-0.675 ,-0.713 ,-0.638 ,0.147 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001012753,ZNF763,-,-,-,-,-,-,-,0,0,0,4,1,1,0,0,0
NM_005858,AKAP8,4,7,0.343 ,0.088 ,0.545 ,0.591 ,0.211 ,0,0,0,0,0,0,0,0,0
NM_001080543,C19ORF29,-,-,-,-,-,0.074 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001022,RPS19,13,56,-0.069 ,-0.114 ,-0.004 ,-0.190 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_031991,PTBP1,21,309,0.042 ,-0.177 ,0.113 ,0.122 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_003419,ZNF345,-,-,-,-,-,-0.882 ,0.778 ,0,1,0,8,1,1,0,0,0
NM_032493,AP1M1,-,-,-,-,-,-0.131 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001100419,C19ORF60,-,-,-,-,-,-0.124 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_198977,ARHGEF1,-,-,-,-,-,-0.427 ,0.208 ,0,0,0,0,0,0,0,0,0
NM_030593,SIRT2,-,-,-,-,-,-0.179 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_001014832,PAK4,-,-,-,-,-,-0.053 ,0.205 ,0,1,0,0,0,0,0,0,0
NM_176880,NR2C2AP,-,-,-,-,-,0.030 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001001716,NFKBIB,-,-,-,-,-,-0.136 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_020933,ZNF317,-,-,-,-,-,0.321 ,0.206 ,0,0,0,0,2,1,0,0,0
NM_004843,IL27RA,-,-,-,-,-,-0.046 ,0.204 ,0,0,0,0,1,0,0,0,0
NM_017814,TMEM161A,-,-,-,-,-,-0.261 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_138353,LOC90379,-,-,-,-,-,-0.306 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_001007561,IRGQ,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_001080421,UNC13A,-,-,-,-,-,0.288 ,1.072 ,0,0,0,0,2,0,0,0,0
NM_032701,SUV420H2,-,-,-,-,-,-0.066 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_020951,ZNF529,-,-,-,-,-,0.249 ,0.206 ,0,0,0,4,0,0,0,0,0
NM_198536,TMEM205,-,-,-,-,-,-0.089 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_004597,SNRPD2,12,86,-0.027 ,-0.072 ,0.083 ,0.085 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001002836,ZNF787,-,-,-,-,-,-0.087 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_032301,FBXW9,-,-,-,-,-,-0.066 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001824,CKM,-,-,-,-,-,-0.526 ,0.477 ,0,0,0,0,0,0,0,0,0
NM_001080503,LOC126075,-,-,-,-,-,-1.433 ,0.679 ,0,0,0,0,0,0,0,0,0
NM_020126,SPHK2,-,-,-,-,-,-0.126 ,0.204 ,0,0,1,0,0,0,0,0,0
NM_005224,ARID3A,-,-,-,-,-,0.329 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_006233,POLR2I,2,4,0.206 ,-0.008 ,0.281 ,-0.056 ,0.204 ,0,0,0,0,0,1,0,0,0
NM_020657,ZNF304,-,-,-,-,-,0.307 ,0.207 ,0,0,0,0,8,0,0,0,0
NM_023008,KRI1,-,-,-,-,-,-0.071 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_020902,KIAA1543,-,-,-,-,-,0.028 ,0.233 ,0,0,0,0,0,0,0,0,0
NM_024303,ZSCAN5,-,-,-,-,-,0.215 ,0.205 ,0,0,0,0,0,1,0,0,0
NM_198538,SBSN,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_032377,ELOF1,1,4,0.401 ,0.296 ,0.507 ,-,-,0,0,0,0,0,0,0,0,0
NM_001013659,ZNF793,-,-,-,-,-,-,-,0,0,0,0,2,0,0,0,0
NM_002850,PTPRS,-,-,-,-,-,-0.089 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_139176,NLRP7,-,-,-,-,-,-0.031 ,0.323 ,0,0,0,0,0,0,0,0,0
NM_003121,SPIB,-,-,-,-,-,0.363 ,0.209 ,0,0,0,0,0,0,0,0,0
NM_207115,ZNF580,-,-,-,-,-,-0.132 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_013406,DHPS,-,-,-,-,-,-0.123 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_178830,C19ORF47,-,-,-,-,-,-0.116 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_005357,LIPE,-,-,-,-,-,-0.020 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_032607,CREB3L3,-,-,-,-,-,-0.325 ,0.274 ,0,0,0,0,0,0,0,0,0
NM_175614,NDUFA11,-,-,-,-,-,-0.009 ,0.204 ,0,0,0,0,0,0,0,0,0
NM_001012320,ZNF302,-,-,-,-,-,-1.404 ,0.242 ,0,1,1,2,4,0,0,0,0
NM_173479,WDR88,-,-,-,-,-,0.000 ,2.059 ,0,0,0,0,0,0,0,0,0
NM_014270,SLC7A9,-,-,-,-,-,0.020 ,0.265 ,0,0,0,0,0,0,0,0,0
NM_002739,PRKCG,-,-,-,-,-,-0.134 ,0.209 ,0,0,0,0,0,0,0,0,0
NM_020650,RCN3,-,-,-,-,-,-0.084 ,0.256 ,0,0,0,0,0,0,0,0,0
NM_001375,DNASE2,-,-,-,-,-,-0.081 ,0.204 ,0,0,0,0,1,0,0,0,0
NM_152605,ZNF781,-,-,-,-,-,0.763 ,0.504 ,5,4,1,2,4,3,0,0,0
NM_033103,RHPN2,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_025213,SPTBN4,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
NM_005001,NDUFA7,-,-,-,-,-,-0.404 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_001031727,MGC3207,-,-,-,-,-,-0.364 ,0.207 ,0,0,1,0,0,0,0,0,0
NM_203304,MEX3D,-,-,-,-,-,0.326 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_079834,SCAMP4,-,-,-,-,-,0.204 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_001098632,AKT1S1,-,-,-,-,-,-0.391 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_012466,TSPAN16,-,-,-,-,-,-0.538 ,1.505 ,0,0,0,0,0,0,0,0,0
NM_138442,CCDC124,6,18,-0.301 ,-0.366 ,-0.159 ,-0.271 ,0.206 ,0,0,0,0,0,0,0,0,0
NM_014442,SIGLEC8,-,-,-,-,-,0.189 ,0.216 ,0,0,0,0,0,0,0,0,0
NM_178449,PTH2,-,-,-,-,-,0.255 ,0.207 ,0,0,0,0,0,0,0,0,0
NM_138393,REEP6,-,-,-,-,-,-0.029 ,0.205 ,0,0,0,0,0,0,0,0,0
NM_153257,ZNF461,-,-,-,-,-,-1.216 ,0.786 ,0,0,1,7,3,0,0,0,0
NM_152482,C19ORF25,-,-,-,-,-,-0.236 ,0.205 ,0,1,0,0,0,0,0,0,0
NM_001025591,LOC284402,-,-,-,-,-,-0.024 ,0.208 ,0,0,0,0,0,0,0,0,0
